id,peopleId,seriesId,personName,name
64418719,321267,75299,Michael Imperioli,Christopher Moltisanti
64418722,351036,75299,James Gandolfini,Tony Soprano
64418725,315938,75299,Robert Funaro,Eugene Pontecorvo
64418726,317555,75299,Federico Castelluccio,Furio Giunta
64418728,253404,75299,Steve Schirripa,Bobby 'Bacala' Baccalieri
64418730,257313,75299,Vincent Pastore,Salvatore 'Big Pussy' Bonpensiero
64418732,273108,75299,Nancy Marchand,Livia Soprano
64418734,271595,75299,Steve Buscemi,Tony Blundetto
64418736,273147,75299,John Ventimiglia,Artie Bucco
64418738,340102,75299,Frank Vincent,Phil Leotardo
64418740,293892,75299,Joseph R. Gannascoli,Vito Spatafore
64418742,316164,75299,Max Casella,Benny Fazio
64418744,270518,75299,Dan Grimaldi,Patsy Parisi
65557503,302106,75299,Sharon Angela,Rosalie Aprile
65557504,313759,75299,Jerry Adler,Hesh Rabkin
65557505,269785,75299,Arthur J. Nascarella,Carlo Gervasi
65557506,8039938,75299,Maureen Van Zandt,Gabriella Dante
65997518,515996,75299,Kathrine Narducci,Charmaine Bucco
65997520,280524,75299,Peter Bogdanovich,Dr. Elliot Kupferberg
65997521,340283,75299,Tony Lip,Carmine Lupertazzi
65997523,257299,75299,Annabella Sciorra,Gloria Trillo
65997524,530469,75299,Carl Capotorto,Little Paulie Germani
65997526,267393,75299,Ray Abruzzo,Little Carmine Lupertazzi
65997528,253855,75299,Robert Loggia,"Michele ""Feech"" La Manna"
65997533,315970,75299,Cara Buono,Kelli Lombardo Moltisanti
69126055,7882337,448023,Chuck Lorre,
69126057,248049,448023,Steven Molaro,
69126060,7991458,448023,Steve Holland,
69126062,248361,448023,Montana Jordan,Georgie Cooper
69126063,336251,448023,Emily Osment,Mandy McAllister
69161355,336190,448023,Will Sasso,Jim McAllister
69161356,394976,448023,Rachel Bay Jones,Audrey McAllister
69226929,563931,448023,Dougie Baldwin,Connor McAllister
69230890,9131646,448023,Jessie Prez,Ruben
69422176,317163,448023,Zoe Perry,Mary Cooper
65444613,327268,372264,Gary Oldman,Jackson Lamb
68627063,308480,372264,Rosalind Eleazar,Louisa Guy
68627064,526997,372264,Chris Reilly,Nick Duffy
68627065,247886,372264,Jonathan Pryce,David Cartwright
68627251,261537,372264,Kristin Scott Thomas,Diana Taverner
68627252,290936,372264,Jack Lowden,River Cartwright
68679226,380189,372264,Saskia Reeves,Catherine Standish
68679480,8132391,372264,Christopher Chung,Roddy Ho
68679481,534610,372264,Dustin Demri-Burns,Min Harper
68836812,303288,372264,Aimee-Ffion Edwards,Shirley Dander
68836814,496045,372264,Kadiff Kirwan,Marcus Longridge
69055643,484962,372264,Ṣọpẹ́ Dìrísù,Sean Donovan
69068871,490081,372264,Freddie Fox,James 'Spider' Webb
69212871,346892,372264,James Callis,Claude Whelan
69212875,298680,372264,Hugo Weaving,Frank Harkness
69212876,484965,372264,Ruth Bradley,Emma Flyte
69212878,298764,372264,Joanna Scanlan,Moira Tregorian
69212879,247998,372264,Tom Brooke,J.K. Coe
69422273,449518,372264,Sophie Okonedo,Ingrid Tearney
69422277,9110677,372264,Hiba Bennani,Tara
69422279,8573842,372264,Rebecca Dyson-Smith,Agent Smith
69422292,601138,372264,Tamsin Topolski,Kelly Tropper
69422295,513455,372264,Kiran Sonia Sawar,Agent Giti Rahman
69450161,453477,372264,Nick Mohammed,Zafar Jaffrey
69450162,330537,372264,Samuel West,Peter Judd
65334936,254150,341164,Kevin Costner,John Dutton
65334937,346467,341164,Danny Huston,Dan Jenkins
65334938,303906,341164,Dave Annable,Lee Dutton
65334940,407776,341164,Cole Hauser,Rip Wheeler
65334941,403730,341164,Kelly Reilly,Beth Dutton
65334942,304055,341164,Luke Grimes,Kayce Dutton
65334943,505320,341164,Wes Bentley,Jamie Dutton
65334944,7985305,341164,Kelsey Asbille,Monica Dutton
65334945,480916,341164,Tanaya Beatty,Avery
65334946,7901309,341164,Jefferson White,Jimmy Hurdstrom
65334950,327395,341164,Ryan Bingham,Walker
65334952,252225,341164,Gil Birmingham,Thomas Rainwater
65334954,272504,341164,Josh Holloway,Roarke Carter 
65617784,325313,341164,Ian Bohen,Ryan
68358749,538461,341164,Hassie Harrison,Laramie
68358764,295318,341164,Finn Little,Carter
68568981,360193,341164,Piper Perabo,Summer Higgins
68608733,479648,341164,Forrie J. Smith,Lloyd Pierce
68669342,383164,341164,Hugh Dillon,Sheriff Haskell
68669344,8251593,341164,Jen Landon,Teeter
68706608,537452,341164,Eden Brolin,Mia
68706609,8372468,341164,Denim Richards,Colby
68827580,295876,341164,Dawn Olivieri,Sarah Atwood
68827588,300204,341164,Jacki Weaver,Caroline Warner
68837989,8148329,341164,Lilli Kay,Clara Brewer
68848268,304285,341164,Josh Lucas,Young John Dutton
68848270,7925966,341164,Q'orianka Kilcher,Angela Blue Thunder 
68848272,502449,341164,Mo Brings Plenty,Mo Brings
68848273,484525,341164,John Emmet Tracy,Ellis Steele
68848274,576470,341164,Kyle Red Silverstein,Young Rip
68848275,346885,341164,Kylie Rogers,Young Beth
68848279,9086236,341164,Lainey Wilson,Abby
68907256,8150773,341164,Brecken Merrill,Tate Dutton
67980836,403781,371028,Katie Leung,Caitlyn
67980837,269008,371028,Kevin Alejandro,Jayce
67980838,290957,371028,Jason Spisak,Silco
67980839,329955,371028,Toks Olagundoye,Mel
67980840,247859,371028,Harry Lloyd,Viktor
67980842,7897074,371028,JB Blanc,Vander
67980844,327453,371028,Hailee Steinfeld,Vi
67980845,599610,371028,Ella Purnell,Jinx
68365055,8094951,371028,Reed Shannon,Ekko
68365676,276020,371028,Shohreh Aghdashloo,Grayson
68365681,596529,371028,Remy Hii,Marcus
68365684,599556,371028,Mick Wingert, Heimerdinger
68365685,485840,371028,Amirah Vann,Sevika
68365695,9027118,371028,Mara Junot,Shoola
68365698,329951,371028,Brett Tucker,Singed
68365699,300624,371028,Abigail Marlowe,Mrs. Kiramman
69155544,302171,371028,Ellen Thomas,Ambessa Medarda
69276534,8436327,371028,Lucy Lowe,Isha
65030708,292576,74608,Richard Hammond,Richard Hammond (2002-2015)
65030711,374335,74608,James May,Presenter (2003-2015)
65030714,286199,74608,Jeremy Clarkson,Presenter (2002-2015)
65030717,378921,74608,The Stig,Tame Racing Driver
65030720,8107705,74608,Jason Dawe,Presenter (2002)
65030723,327327,74608,Matt LeBlanc,Presenter (2016-2019)
65030730,285036,74608,Chris Harris,Presenter (2016-Present)
65030733,7950466,74608,Rory Reid,Presenter (2016-2019)
65030735,8021575,74608,Eddie Jordan,Presenter (2016)
65030738,299083,74608,Sabine Schmitz,Presenter (2016-2021)
65030742,300810,74608,Paddy McGuinness,Presenter (2019-Present)
65030744,7914492,74608,Freddie Flintoff,Presenter (2019-Present)
65397747,8014610,74608,Chris Evans,Presenter (2016)
64089988,275290,269586,Dirk Blocker,Michael Hitchcock
64089993,267123,269586,Joel McKinnon Miller,Norman “Norm” Scully
64089997,308213,269586,Andy Samberg,Jake Peralta
64090000,269467,269586,Andre Braugher,Ray Holt
64090005,560182,269586,Melissa Fumero,Amy Santiago
64090009,450438,269586,Stephanie Beatriz,Rosa Diaz
64090015,308214,269586,Joe Lo Truglio,Charles Boyle
64090020,294832,269586,Terry Crews,Terry Jeffords
64090025,308215,269586,Chelsea Peretti,Gina Linetti
65314647,268151,70626,Brian Krause,Leo Wyatt
65314650,268152,70626,Julian McMahon,Cole Turner
65314654,255065,70626,Rose McGowan,Paige Matthews
65314666,268153,70626,Shannen Doherty,Prue Halliwell
65314669,267036,70626,Dorian Gregory,Darryl Morris
65314673,268154,70626,Holly Marie Combs,Piper Halliwell
65314676,268155,70626,Alyssa Milano,Phoebe Halliwell
65314680,268156,70626,Drew Fuller,Chris Halliwell
65314685,268157,70626,Ted King,Andy Trudeau
65314693,252235,70626,Greg Vaughan,Dan Gordon
65314699,248035,70626,Kaley Cuoco,Billie Jenkins
65314704,259659,70626,Jason Lewis,Dex Lawson
65314711,268158,70626,Jennifer Rhodes,Penny 'Grams' Halliwell
65314722,268159,70626,Kerr Smith,Kyle Brody
65314729,268160,70626,Nick Lachey,Leslie St. Claire
65314738,268161,70626,Ivan Sergei,Henry Mitchell
65314745,268162,70626,Finola Hughes,Patty Halliwell
65314750,256998,70626,James Read,Victor Bennett
65314758,268163,70626,Eric Dane,Jason Dean
69051141,303908,70626,Balthazar Getty,Richard Montana
64819092,526158,327417,Álvaro Morte,Profesor
64819094,454615,327417,Úrsula Corberó,Tokio
64819096,450781,327417,Pedro Alonso,Berlín
64819098,493275,327417,Miguel Herrán,Río
64819100,474095,327417,Paco Tous,Moscú
64819102,493280,327417,Jaime Lorente,Denver
64819105,473672,327417,Alba Flores,Nairobi
64819107,561397,327417,Darko Perić,Helsinki
64819109,8080991,327417,Roberto García,Oslo
64819111,561399,327417,Itziar Ituño,Raquel Murillo
64819112,543785,327417,Fernando Soto,Ángel Rubio
64819113,7876703,327417,Juan Fernández,Coronel Prieto
64819114,561400,327417,Esther Acebo,Mónica Gaztambide
64819115,450327,327417,Enrique Arce,Arturo Román
64819116,493276,327417,María Pedraza,Alison Parker
64819117,8080992,327417,Fran Morcillo,Pablo Ruiz
64819119,561402,327417,Anna Gras,Mercedes Colmenar
64819120,7953449,327417,Kiti Mánver,Mariví Fuentes
64819121,561403,327417,Mario de la Rosa,Suárez
64819122,561404,327417,Naia Guz Sanchez,Paula Vicuña
64819123,561405,327417,Pep Tosar,Comisario Sánchez
64819124,561406,327417,Clara Alvarado,Ariadna Cascales
64819125,561407,327417,Miquel García Borda,Alberto Vicuña
65485281,481114,327417,Rodrigo de la Serna,Palermo
65485282,473671,327417,Najwa Nimri,Alicia Sierra
65485283,8040066,327417,Luka Peroš,Marsella
65485284,456310,327417,Fernando Cayo,Tamayo
65485285,499258,327417,Hovik Keuchkerian,Bogotá
65487320,470114,327417,José Manuel Poga,Cesar Gandía
67331684,473696,327417,Belén Cuesta,Manila
64900589,303231,293088,Kaito Ishikawa,Genos
64900590,7869890,293088,Makoto Furukawa,Saitama
64900591,303154,293088,Kenjiro Tsuda,Atomic Samurai
64900592,307082,293088,Kazuhiro Yamaji,Silverfang
64900593,371836,293088,Tesshou Genda,Bofoy
64900594,320292,293088,Minami Takayama,Child Emperor
64900596,8085473,293088,Yoji Ueda,Engine Knight
64900598,7868605,293088,Saori Hayami,Fubuki
64900600,271005,293088,Masaya Onosaka,Huff-Puff Prisoner
64900602,301118,293088,Hiroki Yasumoto,King
64900604,7864375,293088,Yuichi Nakamura,License-less Rider
64900607,7875254,293088,Kousuke Toriumi,Lightspeed Flash
64900609,7865642,293088,Wataru Hatano,Metal Bat
64900613,292928,293088,Daisuke Namikawa,Pig God
64900616,293452,293088,Yuki Kaji,Sonic
64900618,7865993,293088,Satoshi Hino,Superalloy Darkshine
64900620,292480,293088,Mamoru Miyano,Sweet Mask
64900622,271010,293088,Katsuyuki Konishi,Tanktop Master
64900624,7864377,293088,Aoi Yuki,Tatsumaki
64900626,8085473,293088,Yoji Ueda,Watchdog
64900628,277100,293088,Takahiro Sakurai,Zombieman
64900630,303114,293088,Hikaru Midorikawa,Garou
64900631,289876,293088,Masaya Matsukaze,Suiryū
64900632,371836,293088,Tesshou Genda,Metal Knight
64900634,279183,293088,Yuuji Ueda,Banken Man
64900637,303112,293088,Souichirou Hoshi,Max Lightning
